firm_ID,event_date,realized_earnings,earnings_forecast,lagged_ME
1111,2019-08-21,1035.79,1136.89,11234.25
1112,2019-02-14,336.61,368.04,5681.32
1113,2019-07-08,499.43,501.69,3981.46
1114,2019-09-09,871.19,966.28,14264.06
1115,2019-04-11,257.97,286.32,4884.15
1116,2019-09-18,125.36,129.73,1460.36
1117,2020-03-31,902.49,924.49,9076.51
1118,2019-08-09,621.93,769.5,14486.28
1119,2020-01-29,1138.67,1355.73,20360.95
1120,2019-08-19,318.39,352.38,6589.09
1121,2019-11-25,189.88,200.31,2001.29
1122,2019-01-17,121.61,126.97,1035.68
1123,2020-01-24,601.47,630.9,6847.61
1124,2019-12-20,711.23,799.15,13774.01
1125,2019-10-10,920.41,965.67,7897.71
1126,2019-05-15,893.1,946.01,9671.43
1127,2020-02-12,891.36,898.32,12740.6
1128,2019-02-04,134.01,138.97,1951.36
1129,2019-01-25,984.48,1005.66,9866.46
1130,2020-01-07,699.57,725.51,14739.7
1131,2020-03-06,770.87,860.64,11966.85
1132,2019-10-21,170.85,180.85,1284.98
1133,2019-08-30,420.42,435.08,6131.4
1134,2019-10-09,874.19,860.95,14270.68
1135,2019-08-16,134.13,144.49,2258.01
1136,2019-08-23,306.36,320.25,3026.83
1137,2019-05-14,994.61,1051.24,18316.23
1138,2019-07-22,899.63,892.63,15271.38
1139,2019-08-14,564.5,592.7,3644.15
1140,2019-12-18,666.8,679.19,3628.29
1141,2020-01-20,446.45,460.17,6860.59
1142,2019-05-16,342.51,357.7,4826.8
1143,2019-12-04,475.82,495.58,7857.07
1144,2019-09-25,282.92,322.61,3902.42
1145,2019-12-17,459.52,461.99,3938.51
1146,2019-06-14,862.04,1023.58,23224.46
1147,2019-10-01,1257.03,1378.94,20272.5
1148,2020-04-07,774.89,837.56,13546.53
1149,2019-09-20,109.21,119.27,1484.75
1150,2019-01-16,958.33,964.33,9511.14
1151,2019-10-04,396.02,438.07,8822.94
1152,2019-08-14,233.11,243.5,2956.26
1153,2019-01-08,583.09,599.47,4440.16
1154,2019-04-11,1084.21,1180.24,27970.26
1155,2019-04-24,1000.66,1097.67,16728.64
1156,2019-10-29,129.86,135.55,1048.68
1157,2019-05-28,640.89,667.61,6310.68
1158,2019-02-04,219.44,238.91,5025.89
1159,2019-02-04,692.9,738.73,12852.09
1160,2019-02-27,725.89,773.29,11731.65
1161,2020-01-06,349.89,383.75,5944.61
1162,2019-05-15,801.42,817.05,6644.03
1163,2020-03-17,948.5,1048.41,10346.12
1164,2019-07-23,274.47,290.25,4980.61
1165,2019-02-21,1066.28,1138.17,17470.01
1166,2019-08-16,648.53,684.46,11460.3
1167,2020-01-20,868.05,910.42,5692.01
1168,2019-06-19,775.95,811.37,8512.42
1169,2020-02-14,384.21,393.19,2666.58
1170,2019-11-25,693.73,719,12690.72
1171,2019-06-17,561.53,586.08,4447.98
1172,2019-05-13,596.58,610.29,8392.28
1173,2020-02-28,564.66,587.47,6652.63
1174,2019-04-12,918.95,910.68,10110.7
1175,2019-11-27,832.34,941.62,9539.18
1176,2020-04-07,260.16,274.23,5422.3
1177,2019-05-07,302.05,341.31,5599.75
1178,2020-03-18,399.14,415.28,6721.92
1179,2019-06-10,956.46,1013.46,8259.06
1180,2019-10-25,326.48,345.17,4777.77
1181,2019-10-01,661.31,718.65,8085.12
1182,2019-07-12,1034.63,1140.49,9680.63
1183,2019-12-20,526.23,549.17,4676.73
1184,2019-09-17,531.72,559.79,10211.41
1185,2019-06-05,825.49,863.26,12771.27
1186,2019-12-06,370.29,422.89,4310.6
1187,2020-02-14,1019.9,1040.36,7260.13
1188,2019-05-23,572.8,663.1,9322.56
1189,2019-12-18,789.79,837.02,9688.77
1190,2019-08-20,293.58,338,6031.04
1191,2019-04-19,328.8,323.21,5076.89
1192,2020-04-02,572.79,664.22,7811.02
1193,2019-12-16,738.97,779.54,12564.1
1194,2019-03-13,1141.45,1212.52,28140.05
1195,2019-11-06,324.67,329.88,3332.72
1196,2019-05-09,652.23,688.43,7373.8
1197,2019-04-05,516.61,554.02,8217.12
1198,2020-02-13,669.03,685.07,4131.26
1199,2019-09-06,645.42,667.9,4569.94
1200,2019-08-15,1018.57,1101.77,21592.26
1201,2019-09-12,743.64,788.68,9301.1
1202,2019-09-04,1163.41,1264.7,32254.91
1203,2019-01-07,484.8,508.7,4944.07
1204,2020-04-06,232.94,237.69,1769.31
1205,2019-02-07,167.15,164,2804.25
1206,2019-06-03,1049.62,1134.46,17198.49
1207,2019-09-12,340.41,372.16,7753.68
1208,2019-03-22,265.11,284.97,3090.69
1209,2019-04-16,787.79,832.7,5341.17
1210,2019-12-16,532.08,582.56,4839.74
1211,2019-10-18,820.6,888.32,15178.8
1212,2019-06-21,257.58,275.53,6331.13
1213,2020-02-18,175.47,173.87,2116.44
1214,2019-09-17,445.4,480.19,3914.13
1215,2019-01-25,731.69,770.97,6016.5
1216,2020-01-31,503.83,520.88,6469.57
1217,2020-01-21,311.45,350.99,7652.58
1218,2019-03-01,929,1027.57,19663.64
1219,2019-06-10,285.07,351.77,9402.19
1220,2019-02-05,892.41,901.26,7482.2
1221,2020-02-26,630.03,735.91,13192.99
1222,2020-04-01,588.56,627.94,7273.19
1223,2019-03-05,316.35,336.65,4607.44
1224,2020-02-21,617.37,710.99,9098.58
1225,2019-11-08,815.08,806.21,11343.57
1226,2019-11-13,325.85,347.24,2791.03
1227,2019-01-04,1107.81,1151.4,17451.4
1228,2020-03-26,566.04,590.79,12288.21
1229,2019-01-15,1173.09,1262.68,27483.39
1230,2019-09-06,1297.57,1309.69,20134.03
1231,2020-02-26,514.5,518.76,6433.16
1232,2019-10-18,799.98,864.04,6893.81
1233,2019-11-01,589.75,655.26,8192.19
1234,2019-05-21,210.13,222.5,2548.84
1235,2019-11-05,547.8,581.28,7713.5
1236,2020-03-18,1021.92,1159.17,19379.07
1237,2019-03-22,816.3,853.22,23765.71
1238,2019-09-17,888.25,920.94,5071.33
1239,2019-12-26,363.98,432.89,8425.48
1240,2020-03-02,919.22,956.67,14396.87
1241,2019-02-25,666.39,649.22,16433.94
1242,2019-06-25,888.31,1043.67,23970.16
1243,2019-03-15,556.67,640.4,10488.65
1244,2019-07-11,125,130.58,1101.93
1245,2020-01-20,395.42,399.1,6501.83
1246,2019-08-01,259.6,272.28,4200.72
1247,2019-02-04,155.75,159.78,1509.86
1248,2020-03-26,142.34,151.91,1398.97
1249,2019-10-15,142.18,147.42,967.17
1250,2019-11-05,842.06,849.01,14912.99
1251,2019-01-22,229.99,262.57,5528.51
1252,2019-04-22,1133.62,1224.91,23188.97
1253,2019-08-26,1121.63,1396.04,29176.13
1254,2019-05-29,488.49,517.88,11008.4
1255,2019-06-28,582.95,613.54,6213.42
1256,2019-10-28,1130.89,1228.7,15516.42
1257,2020-03-24,361.96,385.74,5850.72
1258,2019-07-29,715.14,768.88,5522.33
1259,2019-11-11,430.85,433.51,2463.69
1260,2020-03-06,707.53,720.97,10030.65
1261,2019-07-29,1081.16,1256.21,18487.87
1262,2019-01-21,1172.03,1270.1,13132.44
1263,2019-01-21,513.98,597.39,12025.13
1264,2020-01-16,510.72,591.78,11910.42
1265,2019-05-29,907.58,1031.01,10958.11
1266,2019-06-25,573.05,601.94,5762.07
1267,2020-01-30,322.02,337.8,3311.66
1268,2019-05-21,496.84,512.78,7057.5
1269,2019-12-04,1130.09,1263.15,23308.52
1270,2019-07-11,460.77,557.73,9765.48
1271,2020-03-02,619.34,635.34,4856.86
1272,2019-01-17,652.32,781.29,18353.92
1273,2019-10-02,822.65,905.51,12385.33
1274,2020-01-21,344.65,387.67,6500.84
1275,2019-09-06,112.32,116.5,768.06
1276,2020-02-26,970.11,1053.79,12837.48
1277,2019-02-27,876.23,1045.22,17238.12
1278,2019-02-13,649.89,674.6,10210.15
1279,2019-06-03,615.21,638.66,7359.39
1280,2020-03-02,595.96,663.5,7475.59
1281,2019-04-10,1187.94,1391.51,26227.82
1282,2019-08-07,184.79,241.41,5056.9
1283,2019-05-08,685.8,700.93,8241.95
1284,2019-05-14,806.61,833.38,11819.2
1285,2019-11-13,240.57,256.27,1756.67
1286,2019-08-13,240.81,258.53,4611.83
1287,2019-10-08,697.22,818.51,6894.02
1288,2020-04-03,1107.72,1236.18,25556.2
1289,2019-07-25,883.1,940.18,12833.24
1290,2019-12-23,285.36,301.24,3405.69
1291,2019-01-30,793.17,809.49,22859.44
1292,2019-11-01,679.63,712.21,6434.63
1293,2019-04-15,317.99,364.86,3845.39
1294,2019-01-11,871.77,930.34,19173.76
1295,2019-02-21,517.29,566.75,9039.13
1296,2019-12-04,797.81,808.19,5037.2
1297,2019-02-06,250.97,271.88,3261.19
1298,2019-10-07,835.93,943.17,15512.68
1299,2019-02-26,619.72,614.59,10602.75
1300,2019-09-18,1227.82,1281.23,17349.81
1301,2019-11-06,970.81,1021.07,14874.34
1302,2020-03-02,1080.68,1139.75,8120.94
1303,2019-03-05,620.23,687.46,8645.19
1304,2019-06-27,177,218.77,7471.13
1305,2020-03-27,765.78,900.4,14725.92
1306,2019-09-02,1045.21,1088.6,12083.82
1307,2019-09-02,1065.01,1212.74,31559.17
1308,2019-10-25,509.52,543.84,7105.28
1309,2020-04-01,425.31,445.16,5974.26
1310,2020-01-15,483.85,515.67,6317.52
1311,2020-02-28,723.87,745.79,11149.36
1312,2019-03-22,758.92,850.97,11202.43
1313,2019-08-21,955.04,1044.02,11056.37
1314,2020-03-05,784.84,777.14,9669.53
1315,2020-02-20,371.48,382.29,2644.48
1316,2019-06-26,979.9,1009.11,15145.61
1317,2019-04-19,852.3,919.81,6825.87
1318,2019-12-03,275.37,282.48,2142.34
1319,2019-01-28,798.66,807.67,11227.06
1320,2019-05-21,1033.42,1045.55,12009.49
